7941504100,10007579@N00,2012-09-05 21:31:28.0,30,"subway_station/platform,train_station/platform,bus_station/indoor,canal/urban,airport_terminal"
4886005532,10012675@N05,2006-03-19 12:30:48.0,6,"parking_garage/outdoor,street,industrial_area,downtown,crosswalk"
4886006468,10012675@N05,2006-03-19 12:37:28.0,6,"construction_site,parking_lot,elevator_shaft,parking_garage/outdoor,jail_cell"
4885404441,10012675@N05,2006-03-19 12:39:33.0,6,"hangar/outdoor,promenade,parking_garage/outdoor,bus_station/indoor,street"
4886008334,10012675@N05,2006-03-19 12:40:45.0,6,"stage/outdoor,throne_room,construction_site,church/indoor,hotel/outdoor"
4886009150,10012675@N05,2006-03-21 15:48:12.0,6,"loading_dock,industrial_area,downtown,canal/urban,construction_site"
7054481539,10012675@N05,2011-10-23 10:46:14.0,13,"moat/water,temple/asia,ruin,castle,kasbah"
6908387594,10012675@N05,2011-10-23 11:04:15.0,13,"parking_garage/indoor,ballroom,loading_dock,parking_lot,garage/indoor"
6908381912,10012675@N05,2011-10-23 11:57:43.0,13,"arcade,lobby,corridor,natural_history_museum,entrance_hall"
6908398496,10012675@N05,2011-10-23 12:04:46.0,13,"elevator_shaft,lobby,atrium/public,jail_cell,staircase"
7054462485,10012675@N05,2011-10-23 12:06:25.0,13,"escalator/indoor,elevator_shaft,staircase,fire_escape,mezzanine"
6908401428,10012675@N05,2011-10-23 12:10:00.0,13,"jail_cell,burial_chamber,bow_window/indoor,catacomb,attic"
7054463311,10012675@N05,2011-10-23 12:16:49.0,13,"castle,promenade,palace,courtyard,church/outdoor"
6908372508,10012675@N05,2011-10-23 12:19:38.0,13,"jail_cell,burial_chamber,catacomb,alcove,basement"
6908373156,10012675@N05,2011-10-23 12:20:48.0,13,"bowling_alley,hangar/indoor,parking_garage/indoor,catacomb,jail_cell"
2069962164,10014440@N06,2007-11-27 12:57:01.0,24,"oilrig,lighthouse,windmill,tower,water_tower"
2069167913,10014440@N06,2007-11-27 12:58:57.0,24,"oilrig,industrial_area,construction_site,lock_chamber,harbor"
2069963052,10014440@N06,2007-11-27 13:01:18.0,24,"industrial_area,construction_site,downtown,skyscraper,hangar/outdoor"
2124161426,10014440@N06,2007-12-19 19:09:27.0,23,"fountain,ballroom,beer_hall,pub/indoor,banquet_hall"
2124161696,10014440@N06,2007-12-19 19:10:39.0,23,"bookstore,street,crosswalk,alley,candy_store"
2124162018,10014440@N06,2007-12-19 19:15:42.0,23,"burial_chamber,catacomb,construction_site,basement,courtyard"
2124162310,10014440@N06,2007-12-19 19:15:57.0,23,"burial_chamber,catacomb,courtyard,church/indoor,basement"
2124162642,10014440@N06,2007-12-19 19:16:47.0,23,"driveway,alley,phone_booth,courtyard,jail_cell"
2123388775,10014440@N06,2007-12-19 19:17:24.0,23,"canal/urban,ice_skating_rink/outdoor,hotel/outdoor,street,downtown"
2123389177,10014440@N06,2007-12-19 19:19:14.0,23,"catacomb,hotel/outdoor,highway,natural_history_museum,crosswalk"
2123389517,10014440@N06,2007-12-19 19:21:44.0,23,"alley,courtyard,wet_bar,atrium/public,shopping_mall/indoor"
2124164318,10014440@N06,2007-12-19 19:22:06.0,23,"street,downtown,alley,crosswalk,ice_skating_rink/outdoor"
2123390287,10014440@N06,2007-12-19 19:22:18.0,23,"canal/urban,street,hotel/outdoor,ice_skating_rink/outdoor,arcade"
2123390709,10014440@N06,2007-12-19 19:25:54.0,23,"hotel/outdoor,alley,bazaar/indoor,church/indoor,street"
2124165632,10014440@N06,2007-12-19 19:27:12.0,23,"jail_cell,bazaar/indoor,church/indoor,natural_history_museum,alley"
2138835345,10014440@N06,2007-12-26 10:57:05.0,23,"construction_site,excavation,crosswalk,trench,stage/outdoor"
2139617434,10014440@N06,2007-12-26 11:00:29.0,23,"shopping_mall/indoor,department_store,arcade,atrium/public,supermarket"
2138837303,10014440@N06,2007-12-26 11:02:41.0,23,"pet_shop,roof_garden,supermarket,canal/urban,alley"
2139620076,10014440@N06,2007-12-26 11:06:30.0,23,"basement,jail_cell,burial_chamber,elevator_shaft,catacomb"
2138839359,10014440@N06,2007-12-26 11:06:38.0,23,"alley,shopping_mall/indoor,bazaar/outdoor,arcade,medina"
2353261609,10014440@N06,2008-03-22 16:34:47.0,23,"fastfood_restaurant,sushi_bar,booth/indoor,banquet_hall,crosswalk"
2353261849,10014440@N06,2008-03-22 16:39:05.0,23,"beer_hall,pub/indoor,nursing_home,booth/indoor,ballroom"
2353262119,10014440@N06,2008-03-22 16:39:19.0,23,"food_court,crosswalk,street,bus_station/indoor,booth/indoor"
2354094742,10014440@N06,2008-03-22 16:40:41.0,23,"landing_deck,banquet_hall,coffee_shop,booth/indoor,chemistry_lab"
2354094948,10014440@N06,2008-03-22 16:44:42.0,23,"beer_hall,bazaar/indoor,food_court,pub/indoor,bazaar/outdoor"
2353262749,10014440@N06,2008-03-22 16:45:52.0,23,"shopfront,fastfood_restaurant,bus_station/indoor,shopping_mall/indoor,delicatessen"
2354095498,10014440@N06,2008-03-22 16:46:53.0,23,"subway_station/platform,train_station/platform,shopping_mall/indoor,mezzanine,airport_terminal"
2353263415,10014440@N06,2008-03-22 16:54:35.0,23,"booth/indoor,science_museum,natural_history_museum,airport_terminal,jewelry_shop"
2354096154,10014440@N06,2008-03-22 16:54:38.0,23,"booth/indoor,art_gallery,banquet_hall,artists_loft,ballroom"
2353264057,10014440@N06,2008-03-22 17:01:42.0,23,"fastfood_restaurant,church/indoor,fire_station,pizzeria,alcove"
2353265815,10014440@N06,2008-03-22 17:51:13.0,24,"boardwalk,promenade,pier,landing_deck,lock_chamber"
2354098306,10014440@N06,2008-03-22 17:57:15.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,airport_terminal,bus_station/indoor,arena/hockey"
2353266225,10014440@N06,2008-03-22 17:57:38.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,arena/hockey,arena/performance,airport_terminal"
2354098696,10014440@N06,2008-03-22 18:01:00.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,arena/hockey,canal/urban,plaza"
2353266567,10014440@N06,2008-03-22 18:01:31.0,24,"ice_skating_rink/outdoor,grotto,islet,landing_deck,ocean"
2354099032,10014440@N06,2008-03-22 18:02:44.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,arena/hockey,crosswalk,arena/performance"
2353266951,10014440@N06,2008-03-22 18:03:00.0,24,"ice_skating_rink/outdoor,crosswalk,ice_skating_rink/indoor,street,bus_station/indoor"
2353267141,10014440@N06,2008-03-22 18:03:25.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,arena/hockey,airport_terminal,bus_station/indoor"
2353267351,10014440@N06,2008-03-22 18:04:10.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,iceberg,ice_shelf,ice_floe"
2353267553,10014440@N06,2008-03-22 18:05:18.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,bowling_alley,crosswalk,bus_station/indoor"
2354100206,10014440@N06,2008-03-22 18:06:57.0,24,"landing_deck,television_studio,oilrig,arena/performance,iceberg"
2354100382,10014440@N06,2008-03-22 18:08:32.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,crosswalk,ballroom,street"
2354100586,10014440@N06,2008-03-22 18:11:27.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,arena/hockey,airport_terminal,landing_deck"
2354100820,10014440@N06,2008-03-22 18:12:00.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,arena/hockey,ski_slope,street"
2353268809,10014440@N06,2008-03-22 18:12:26.0,24,"ice_skating_rink/outdoor,ice_skating_rink/indoor,bus_station/indoor,arena/hockey,airport_terminal"
2353269009,10014440@N06,2008-03-22 18:13:52.0,24,"promenade,pier,beach,volleyball_court/outdoor,landing_deck"
2629849156,10014440@N06,2008-07-01 15:29:26.0,24,"supermarket,hardware_store,beer_hall,bazaar/indoor,street"
2629028825,10014440@N06,2008-07-01 15:29:44.0,24,"street,supermarket,bazaar/outdoor,bazaar/indoor,beer_garden"
2629850544,10014440@N06,2008-07-01 15:30:03.0,24,"beer_hall,bar,pub/indoor,market/indoor,supermarket"
2629851134,10014440@N06,2008-07-01 15:31:10.0,24,"bazaar/outdoor,stage/outdoor,flea_market/indoor,market/outdoor,market/indoor"
2629851788,10014440@N06,2008-07-01 15:31:17.0,24,"bazaar/outdoor,flea_market/indoor,clothing_store,street,market/outdoor"
2629031535,10014440@N06,2008-07-01 15:34:22.0,24,"lock_chamber,canal/urban,highway,promenade,canal/natural"
2654090637,10014440@N06,2008-07-09 18:29:18.0,25,"discotheque,beer_hall,bazaar/indoor,banquet_hall,pub/indoor"
2654091227,10014440@N06,2008-07-09 18:29:31.0,25,"banquet_hall,candy_store,beer_hall,discotheque,bar"
2654918128,10014440@N06,2008-07-09 18:29:39.0,25,"beer_hall,discotheque,bar,sushi_bar,candy_store"
2654918484,10014440@N06,2008-07-09 18:29:51.0,25,"discotheque,stage/indoor,stage/outdoor,basement,bar"
2654092585,10014440@N06,2008-07-09 18:30:01.0,25,"beer_hall,bazaar/indoor,market/indoor,food_court,banquet_hall"
2654919504,10014440@N06,2008-07-09 18:30:07.0,25,"beer_hall,discotheque,basement,pub/indoor,market/indoor"
