8703140158,0,3,0,"0,1,2,3,4"
8703142404,0,3,0,"1,3,5,6,7"
8703142278,0,3,0,"5,6,8,9,10"
8702020493,0,3,0,"1,7,3,5,2"
3074192212,1,10,1,"11,12,2,5,13"
3073357241,1,10,1,"14,15,16,17,18"
3074192748,1,10,1,"16,15,17,18,19"
3074193062,1,10,1,"17,20,21,15,14"
3073358057,1,10,1,"17,15,22,23,24"
3074193502,1,10,1,"25,26,27,28,29"
3073358593,1,10,1,"2,9,30,1,15"
3074194040,1,10,1,"26,13,5,31,32"
3073359083,1,10,1,"13,5,2,32,30"
3073359455,1,10,1,"21,20,33,34,16"
3073359735,1,10,1,"35,34,36,37,38"
3074195080,1,10,1,"35,39,36,40,34"
3074195368,1,10,1,"18,16,20,21,14"
3074195632,1,10,1,"21,34,20,33,41"
3073360767,1,10,1,"20,21,34,33,42"
3073361013,1,10,1,"21,14,20,18,16"
3074196412,1,10,1,"15,17,43,24,44"
3074196640,1,10,1,"45,46,47,48,49"
3074196892,1,10,1,"50,49,51,52,26"
3074197168,1,10,1,"50,49,53,54,51"
3074197446,1,10,1,"17,15,14,20,21"
3074197700,1,10,1,"35,55,56,32,30"
3152714487,1,10,1,"57,48,51,58,49"
3153549980,1,10,1,"58,59,52,55,60"
3153550072,1,10,1,"51,46,49,50,52"
3074197994,1,10,1,"55,30,51,59,61"
3073363321,1,10,1,"55,59,51,30,52"
3074198624,1,10,1,"49,48,62,57,63"
3074198898,1,10,1,"48,49,46,47,64"
3073364213,1,10,1,"21,55,32,49,44"
3074199480,1,10,1,"51,19,20,65,21"
3073364837,1,10,1,"17,15,51,49,21"
3073365177,1,10,1,"21,13,41,66,34"
3074200502,1,10,1,"21,0,14,13,16"
3073365829,1,10,1,"62,67,18,44,14"
3074201154,1,10,1,"62,49,44,68,15"
3073366311,1,10,1,"51,55,52,34,43"
3073366595,1,10,1,"16,26,18,44,62"
3073366809,1,10,1,"9,63,44,69,70"
3074202102,1,10,1,"9,69,71,63,72"
3073367377,1,10,1,"73,56,66,74,57"
3074202808,1,10,1,"26,66,44,62,25"
3074203058,1,10,1,"44,62,15,75,16"
3074203356,1,10,1,"66,76,13,34,32"
3074203734,1,10,1,"76,21,33,13,2"
3073377579,1,10,1,"9,1,5,77,18"
3074212626,1,10,1,"26,56,73,51,52"
3074212816,1,10,1,"17,15,22,16,49"
3073378105,1,10,1,"49,70,14,41,48"
3074213284,1,10,1,"49,48,14,70,41"
3073400009,1,10,1,"15,1,78,17,2"
3073400265,1,10,1,"15,24,68,34,17"
3074235622,1,10,1,"51,49,48,55,79"
3074235870,1,10,1,"80,81,26,48,66"
3074236104,1,10,1,"34,82,39,83,24"
3074236376,1,10,1,"15,62,44,24,84"
3073401573,1,10,1,"35,37,85,34,24"
3073401841,1,10,2,"46,86,87,82,39"
3074237110,1,10,2,"16,49,82,46,48"
