7941504100,0,8,0,"0,1,2,3,4"
4886005532,1,2,1,"5,6,7,8,9"
4886006468,1,2,1,"10,11,12,5,13"
4885404441,1,2,1,"14,15,5,2,6"
4886008334,1,2,1,"16,17,10,18,19"
4886009150,1,2,1,"20,7,8,3,10"
7054481539,1,9,2,"21,22,23,24,25"
6908387594,1,9,2,"26,27,20,11,28"
6908381912,1,9,2,"29,30,31,32,33"
6908398496,1,9,2,"12,30,34,13,35"
7054462485,1,9,2,"36,12,35,37,38"
6908401428,1,9,2,"13,39,40,41,42"
7054463311,1,9,2,"24,15,43,44,45"
6908372508,1,9,2,"13,39,41,46,47"
6908373156,1,9,2,"48,49,26,41,13"
2069962164,2,10,3,"50,51,52,53,54"
2069167913,2,10,3,"50,7,10,55,56"
2069963052,2,10,3,"7,10,8,57,14"
2124161426,2,11,4,"58,27,59,60,61"
2124161696,2,11,4,"62,6,9,63,64"
2124162018,2,11,4,"39,41,10,47,44"
2124162310,2,11,4,"39,41,44,18,47"
2124162642,2,11,4,"65,63,66,44,13"
2123388775,2,11,4,"3,67,19,6,8"
2123389177,2,11,4,"41,19,68,32,9"
2123389517,2,11,4,"63,44,69,34,70"
2124164318,2,11,4,"6,8,63,9,67"
2123390287,2,11,4,"3,6,19,67,29"
2123390709,2,11,4,"19,63,71,18,6"
2124165632,2,11,4,"13,71,18,32,63"
2138835345,2,11,4,"10,72,9,73,16"
2139617434,2,11,4,"70,74,29,34,75"
2138837303,2,11,4,"76,77,75,3,63"
2139620076,2,11,4,"47,13,39,12,41"
2138839359,2,11,4,"63,70,78,29,79"
2353261609,2,2,4,"80,81,82,61,9"
2353261849,2,2,4,"59,60,83,82,27"
2353262119,2,2,4,"84,9,6,2,82"
2354094742,2,2,4,"85,61,86,82,87"
2354094948,2,2,4,"59,71,84,60,78"
2353262749,2,2,4,"88,80,2,70,89"
2354095498,2,2,4,"0,1,70,38,4"
2353263415,2,2,4,"82,90,32,4,91"
2354096154,2,2,4,"82,92,61,93,27"
2353264057,2,2,4,"80,18,94,95,46"
2353265815,2,2,3,"96,15,97,85,55"
2354098306,2,2,3,"67,98,4,2,99"
2353266225,2,2,3,"67,98,99,100,4"
2354098696,2,2,3,"67,98,99,3,101"
2353266567,2,2,3,"67,102,103,85,104"
2354099032,2,2,3,"67,98,99,9,100"
2353266951,2,2,3,"67,9,98,6,2"
2353267141,2,2,3,"67,98,99,4,2"
2353267351,2,2,3,"67,98,105,106,107"
2353267553,2,2,3,"67,98,48,9,2"
2354100206,2,2,3,"85,108,50,100,105"
2354100382,2,2,3,"67,98,9,27,6"
2354100586,2,2,3,"67,98,99,4,85"
2354100820,2,2,3,"67,98,99,109,6"
2353268809,2,2,3,"67,98,2,99,4"
2353269009,2,2,3,"15,97,110,111,85"
2629849156,2,6,3,"75,112,59,71,6"
2629028825,2,6,3,"6,75,78,71,113"
2629850544,2,6,3,"59,114,60,115,75"
2629851134,2,6,3,"78,16,116,117,115"
2629851788,2,6,3,"78,116,118,6,117"
2629031535,2,6,3,"55,3,68,15,119"
2654090637,2,6,5,"120,59,71,61,60"
2654091227,2,6,5,"61,64,59,120,114"
2654918128,2,6,5,"59,120,114,81,64"
2654918484,2,6,5,"120,121,16,47,114"
2654092585,2,6,5,"59,71,115,84,61"
2654919504,2,6,5,"59,120,47,60,115"
2654920052,2,6,5,"61,64,59,115,120"
2654920584,2,6,5,"120,27,17,121,122"
2654920870,2,6,5,"120,121,17,47,41"
2654094827,2,6,5,"120,17,121,123,27"
2654921514,2,6,5,"120,59,41,60,114"
2654921896,2,6,5,"120,61,60,59,114"
2654096149,2,6,5,"120,61,60,59,81"
2654922686,2,6,5,"120,61,27,121,114"
2654923010,2,6,5,"61,120,27,59,124"
2654097207,2,6,5,"120,114,125,60,59"
