53061501@N06,569
60111909@N00,636
11138560@N00,24
27844104@N00,249
32028031@N00,313
51391119@N00,555
52015062@N00,559
52122658@N00,562
58501465@N06,615
18881454@N00,108
47003653@N00,499
53396741@N00,574
91041933@N00,906
102963247@N08,9
15353139@N00,78
26217166@N00,219
31403562@N00,300
24647382@N04,193
26599945@N08,224
31964246@N04,311
46061354@N00,488
10131865@N02,6
46672954@N08,494
99833874@N00,988
37008167@N06,383
40729822@N00,421
53189330@N06,571
54781523@N00,587
60031208@N03,634
70221037@N00,714
72975926@N00,728
10606448@N00,14
24401095@N00,187
29087779@N00,262
35703376@N00,360
82995349@N00,833
26735960@N06,229
30958939@N00,292
67052624@N00,691
9336408@N08,924
22398738@N07,147
23629377@N08,174
24172632@N03,184
60329982@N02,638
30713600@N00,286
54058921@N00,580
40385587@N00,416
43067849@N00,453
61092533@N00,642
81219346@N00,815
28767691@N08,258
45206671@N00,476
63448514@N03,661
21966481@N07,138
35034356424@N01,353
83243960@N00,835
11956371@N07,39
20053437@N00,120
53795445@N00,576
67769030@N07,697
12547641@N00,54
79653482@N00,801
81311832@N00,817
34184938@N00,337
39293910@N08,407
13101576@N06,57
21336298@N00,131
53869907@N00,577
33411286@N00,329
8547410@N04,861
48718457@N00,519
50475181@N00,543
55377698@N00,592
64279203@N00,668
67961613@N00,699
73491156@N00,733
11953835@N03,38
23889758@N00,181
29452905@N06,268
42159086@N08,440
27823668@N04,248
51963363@N00,558
69982154@N04,713
53088387@N00,570
70273910@N00,715
19966030@N00,119
34605137@N00,344
47991215@N00,511
61691026@N00,646
50403068@N00,542
89848291@N00,898
47327682@N00,501
78128495@N00,785
8581392@N07,867
9458417@N03,932
8338289@N08,839
89599734@N00,896
90101639@N00,901
21907946@N00,136
22214206@N06,144
47934064@N00,510
83352716@N03,838
82992941@N00,832
10527553@N03,13
27638639@N00,244
31232025@N06,295
58994304@N03,623
94611718@N00,933
99491628@N00,982
25996305@N06,215
32697271@N00,322
39008229@N00,406
46026252@N00,487
99872288@N00,989
22204384@N02,143
27260120@N08,239
59467983@N06,629
96947578@N00,952
15238173@N08,77
46599512@N08,493
74541274@N00,741
8366411@N07,843
10501027@N08,12
67684108@N00,695
7549069@N03,751
8535525@N03,859
34698141@N03,346
93593836@N00,927
31418217@N03,301
42989290@N00,452
44124376393@N01,464
60405541@N00,639
68294726@N00,701
25919564@N07,214
36656940@N00,378
55701915@N00,596
59252954@N00,625
24299695@N00,185
82879511@N00,831
8554003@N05,864
60461927@N00,641
74215305@N00,738
81277273@N00,816
37367428@N08,387
8063328@N06,812
88204192@N00,888
49886609@N08,533
66333454@N00,687
68964414@N00,706
10404945@N05,11
17125525@N00,94
36521966868@N01,377
42656687@N00,450
25215713@N07,200
75243987@N00,747
93839050@N00,929
87785618@N00,885
12384872@N08,50
23385510@N00,166
29504412@N08,270
65173084@N00,676
89649959@N00,897
9643185@N05,947
31510221@N07,303
31818451@N00,310
47677561@N00,507
58939349@N00,621
23766603@N07,178
7214246@N08,723
85154321@N00,856
30830597@N08,290
9893763@N08,976
25622716@N02,210
64636204@N00,672
79001940@N07,794
98309550@N00,969
22884965@N03,154
96924491@N00,951
16953270@N00,91
39839593@N00,413
48631335@N03,518
83478340@N00,841
96052280@N00,944
10863444@N00,19
19375101@N04,112
26671541@N05,226
40451858@N04,418
77313770@N00,775
18785498@N00,106
40752609@N00,422
52752867@N00,566
54498728@N00,584
10123180@N04,5
12520526@N07,53
58686564@N06,616
71278200@N00,720
91752879@N00,913
20711464@N03,123
29301255@N00,266
42252366@N00,443
55919472@N00,599
83259966@N00,836
98203235@N00,968
32366606@N00,318
43287212@N00,456
76283035@N00,762
76736829@N05,766
58927646@N02,620
41894169878@N01,435
44124412769@N01,466
8034873@N07,810
82327812@N00,827
34060845@N04,334
45325236@N00,477
50732175@N00,546
8202296@N07,821
92712026@N02,917
25467633@N00,204
65596431@N05,682
75286866@N00,748
84533614@N00,848
29705797@N00,273
51035761755@N01,549
73084860@N00,731
91274019@N00,911
11055525@N08,22
37196367@N00,385
57276642@N00,608
74662785@N00,742
80856610@N07,813
97225209@N00,956
14687375@N00,68
23206025@N05,160
34179117@N00,336
67691014@N06,696
69816871@N05,711
12024547@N06,40
44237957@N00,470
51065161@N00,550
65261441@N08,679
37196863@N00,386
44459374@N00,471
92548613@N03,915
12223306@N00,45
14582053@N06,67
33745415@N00,331
34334272@N05,341
97709306@N00,958
99761031@N00,987
47563830@N06,505
64854764@N05,674
78436447@N00,788
93017481@N00,920
32744903@N00,324
33176022@N03,328
45667038@N02,481
8619106@N05,873
18964106@N00,110
20895943@N05,126
26849183@N00,232
31373451@N03,299
94914472@N00,934
30291593@N00,281
35245025@N03,355
81415442@N00,818
9112536@N02,908
29056926@N02,261
42202689@N00,442
76738132@N00,767
7768735@N06,780
